6, 0.71,-0.20,1.12,-0.10,0.02,-0.02
5, 0.70,-0.22,1.32,-0.10,0.02,-0.02
5, 0.82,-0.30,1.39,-0.10,0.02,-0.02
5, 0.79,-0.21,1.33,-0.10,0.02,-0.02
7, 0.79,-0.19,1.44,-0.10,0.02,-0.02
5, 0.97,-0.22,1.39,-0.10,0.02,-0.02
5, 0.85,-0.15,1.35,-0.11,0.02,-0.02
6, 0.70,-0.01,1.35,-0.11,0.02,-0.02
5, 0.79,-0.15,1.30,-0.11,0.02,-0.02
5, 0.76,-0.33,1.39,-0.11,0.02,-0.02
6, 0.81,-0.33,1.36,-0.11,0.02,-0.02
5, 0.83,-0.35,1.30,-0.11,0.02,-0.02
6, 0.81,-0.34,1.41,-0.11,0.02,-0.02
5, 0.73,-0.33,1.21,-0.10,0.02,-0.02
6, 0.68,-0.36,1.15,-0.10,0.02,-0.02
5, 0.60,-0.23,1.15,-0.11,0.02,-0.02
5, 0.64,-0.38,1.24,-0.11,0.02,-0.02
6, 0.74,-0.32,1.30,-0.10,0.02,-0.02
5, 0.70,-0.11,1.30,-0.11,0.02,-0.03
5, 0.70,-0.24,1.21,-0.11,0.02,-0.02
6, 0.79,-0.19,1.21,-0.10,0.02,-0.02
6, 0.78,-0.24,1.23,-0.10,0.02,-0.02
5, 0.80,-0.16,1.22,-0.10,0.02,-0.02
5, 0.70,-0.18,1.29,-0.10,0.02,-0.02
6, 0.72,-0.20,1.29,-0.10,0.02,-0.02
5, 0.71,-0.12,1.28,-0.10,0.02,-0.02
5, 0.73,-0.16,1.09,-0.10,0.02,-0.02
7, 0.82,-0.06,1.15,-0.10,0.02,-0.02
5, 0.77,-0.15,1.16,-0.11,0.02,-0.02
5, 0.80,-0.11,1.19,-0.11,0.02,-0.02
5, 0.74,-0.06,1.24,-0.11,0.02,-0.02
6, 0.70,-0.34,1.13,-0.11,0.02,-0.02
5, 0.70,-0.33,1.26,-0.11,0.02,-0.02
5, 0.67,-0.34,1.40,-0.10,0.02,-0.02
6, 0.57,-0.38,1.23,-0.10,0.02,-0.02
6, 0.62,-0.36,1.14,-0.10,0.02,-0.02
5, 0.66,-0.19,1.24,-0.11,0.02,-0.02
5, 0.58,-0.21,1.26,-0.11,0.02,-0.02
6, 0.60,-0.19,1.29,-0.10,0.02,-0.02
5, 0.64,-0.17,1.30,-0.11,0.02,-0.02
5, 0.74,-0.19,1.22,-0.10,0.02,-0.02
6, 0.77,-0.17,1.30,-0.11,0.02,-0.02
5, 0.67,-0.17,1.46,-0.11,0.02,-0.02
6, 0.75,-0.25,1.40,-0.11,0.02,-0.02
5, 0.72,-0.43,1.38,-0.11,0.02,-0.02
6, 0.76,-0.43,1.46,-0.10,0.02,-0.02
5, 0.78,-0.38,1.24,-0.11,0.02,-0.02
5, 0.70,-0.40,1.26,-0.11,0.02,-0.02
6, 0.58,-0.42,1.42,-0.11,0.02,-0.02
5, 0.65,-0.32,1.47,-0.10,0.02,-0.02
5, 0.84,-0.34,1.48,-0.10,0.02,-0.02
7, 0.87,-0.31,1.39,-0.11,0.02,-0.02
5, 0.76,-0.27,1.16,-0.11,0.02,-0.02
5, 0.59,-0.18,1.39,-0.11,0.02,-0.02
5, 0.65,-0.28,1.34,-0.11,0.02,-0.02
6, 0.77,-0.47,1.42,-0.11,0.02,-0.02
5, 0.82,-0.46,1.28,-0.11,0.02,-0.02
5, 0.87,-0.29,1.28,-0.11,0.02,-0.02
6, 0.78,-0.32,1.25,-0.11,0.02,-0.02
6, 0.72,-0.25,1.25,-0.11,0.02,-0.02
5, 0.70,-0.27,1.28,-0.11,0.02,-0.02
6, 0.74,-0.16,1.28,-0.10,0.02,-0.02
5, 0.78,-0.13,1.31,-0.11,0.02,-0.03
5, 0.78,-0.22,1.34,-0.11,0.02,-0.02
5, 0.79,-0.14,1.40,-0.10,0.02,-0.03
6, 0.61,-0.26,1.28,-0.11,0.02,-0.02
5, 0.73,-0.13,1.30,-0.11,0.02,-0.02
6, 0.74,-0.19,1.31,-0.10,0.02,-0.02
6, 0.69,-0.34,1.23,-0.10,0.02,-0.02
5, 0.82,-0.35,1.37,-0.10,0.02,-0.02
5, 0.70,-0.28,1.21,-0.10,0.02,-0.02
5, 0.65,-0.09,1.36,-0.10,0.02,-0.02
6, 0.86,-0.10,1.30,-0.10,0.02,-0.02
5, 0.91,-0.13,1.17,-0.10,0.02,-0.02
5, 0.67,-0.16,1.21,-0.11,0.02,-0.02
7, 0.56,-0.24,1.21,-0.11,0.02,-0.02
5, 0.60,-0.25,1.27,-0.11,0.02,-0.02
5, 0.68,-0.20,1.27,-0.11,0.02,-0.02
6, 0.61,-0.31,1.29,-0.11,0.02,-0.02
5, 0.74,-0.39,1.19,-0.10,0.02,-0.02
5, 0.63,-0.45,1.23,-0.10,0.02,-0.02
5, 0.56,-0.36,1.30,-0.11,0.02,-0.02
6, 0.67,-0.41,1.35,-0.11,0.02,-0.02
6, 0.79,-0.40,1.27,-0.10,0.02,-0.02
5, 0.82,-0.23,1.34,-0.11,0.02,-0.02
6, 0.92,-0.16,1.33,-0.11,0.02,-0.02
5, 0.86,-0.13,1.27,-0.11,0.02,-0.02
5, 0.75,-0.14,1.21,-0.11,0.02,-0.02
6, 0.65,-0.24,1.28,-0.11,0.02,-0.03
5, 0.67,-0.33,1.36,-0.11,0.02,-0.02
5, 0.65,-0.32,1.37,-0.11,0.02,-0.02
