5, -0.95,-0.36,1.18,-0.11,0.02,-0.03
5, -1.00,-0.41,1.23,-0.11,0.02,-0.03
6, -0.85,-0.34,1.24,-0.11,0.02,-0.03
5, -0.73,-0.29,1.12,-0.11,0.02,-0.03
5, -0.68,-0.15,1.12,-0.11,0.02,-0.02
5, -0.74,-0.17,1.28,-0.11,0.02,-0.02
7, -0.80,-0.29,1.25,-0.10,0.02,-0.02
5, -0.78,-0.30,1.18,-0.10,0.02,-0.02
5, -0.78,-0.33,1.29,-0.10,0.01,-0.02
6, -0.71,-0.41,1.31,-0.10,0.02,-0.02
5, -0.81,-0.44,1.30,-0.10,0.02,-0.02
5, -0.92,-0.59,1.36,-0.10,0.02,-0.02
6, -0.76,-0.52,1.40,-0.10,0.01,-0.03
5, -0.78,-0.34,1.20,-0.10,0.01,-0.03
6, -0.77,-0.18,1.14,-0.10,0.02,-0.03
6, -0.76,-0.30,1.12,-0.10,0.02,-0.03
5, -0.81,-0.24,1.19,-0.10,0.02,-0.03
5, -0.94,-0.24,1.29,-0.11,0.02,-0.02
6, -0.91,-0.29,1.32,-0.11,0.02,-0.02
5, -0.78,-0.32,1.19,-0.10,0.02,-0.03
5, -0.75,-0.38,1.19,-0.10,0.02,-0.03
5, -0.68,-0.34,1.15,-0.10,0.02,-0.02
7, -0.75,-0.32,1.26,-0.10,0.02,-0.03
5, -0.95,-0.49,1.23,-0.10,0.02,-0.03
5, -0.79,-0.56,1.34,-0.10,0.02,-0.03
6, -0.66,-0.54,1.33,-0.10,0.02,-0.03
5, -0.74,-0.41,1.14,-0.10,0.02,-0.03
5, -0.91,-0.39,1.15,-0.10,0.02,-0.03
6, -1.00,-0.22,1.18,-0.10,0.02,-0.03
5, -0.96,-0.22,1.30,-0.11,0.02,-0.02
6, -0.79,-0.29,1.28,-0.11,0.02,-0.02
6, -0.75,-0.41,1.27,-0.10,0.02,-0.02
5, -0.64,-0.38,1.27,-0.10,0.02,-0.02
5, -0.73,-0.44,1.27,-0.10,0.02,-0.03
6, -0.83,-0.51,1.24,-0.10,0.02,-0.03
5, -0.84,-0.40,1.16,-0.10,0.02,-0.03
5, -0.89,-0.41,1.29,-0.10,0.02,-0.02
5, -0.80,-0.32,1.33,-0.10,0.02,-0.02
7, -0.82,-0.25,1.29,-0.10,0.02,-0.02
5, -0.84,-0.29,1.36,-0.10,0.02,-0.02
5, -0.88,-0.49,1.26,-0.10,0.02,-0.02
6, -0.83,-0.50,1.11,-0.10,0.01,-0.02
5, -0.94,-0.58,1.09,-0.10,0.01,-0.02
5, -0.76,-0.46,1.20,-0.10,0.01,-0.02
6, -0.82,-0.49,1.19,-0.10,0.02,-0.02
5, -0.88,-0.48,1.14,-0.10,0.02,-0.02
6, -0.87,-0.63,1.08,-0.10,0.02,-0.02
6, -0.85,-0.48,1.10,-0.10,0.01,-0.03
5, -0.83,-0.38,1.09,-0.10,0.02,-0.03
5, -0.81,-0.41,1.05,-0.10,0.02,-0.03
5, -0.85,-0.43,1.17,-0.11,0.02,-0.03
6, -0.83,-0.39,1.13,-0.11,0.02,-0.02
5, -0.69,-0.38,1.18,-0.10,0.02,-0.02
5, -0.75,-0.56,1.12,-0.11,0.02,-0.02
7, -0.72,-0.66,1.17,-0.11,0.02,-0.02
5, -0.77,-0.57,1.24,-0.10,0.02,-0.02
5, -0.87,-0.49,1.33,-0.10,0.02,-0.02
6, -0.88,-0.43,1.28,-0.10,0.02,-0.03
5, -0.90,-0.59,1.24,-0.10,0.01,-0.03
5, -0.76,-0.58,1.16,-0.10,0.02,-0.03
6, -0.70,-0.60,1.20,-0.10,0.02,-0.02
6, -0.73,-0.46,1.24,-0.11,0.02,-0.02
5, -0.90,-0.30,1.26,-0.11,0.02,-0.02
5, -0.98,-0.39,1.22,-0.11,0.02,-0.02
6, -0.95,-0.33,1.29,-0.11,0.01,-0.02
5, -0.88,-0.43,1.22,-0.11,0.02,-0.02
5, -0.79,-0.54,1.37,-0.10,0.02,-0.02
6, -0.98,-0.60,1.38,-0.10,0.02,-0.02
5, -0.96,-0.49,1.29,-0.11,0.02,-0.02
6, -0.99,-0.42,1.35,-0.11,0.01,-0.02
6, -0.84,-0.40,1.36,-0.11,0.01,-0.02
5, -0.75,-0.40,1.26,-0.11,0.02,-0.03
5, -0.83,-0.36,1.27,-0.10,0.02,-0.02
6, -0.90,-0.39,1.24,-0.10,0.02,-0.02
5, -0.85,-0.36,1.37,-0.11,0.02,-0.02
5, -0.75,-0.37,1.34,-0.10,0.01,-0.02
6, -0.70,-0.38,1.28,-0.10,0.02,-0.02
6, -0.79,-0.38,1.39,-0.10,0.02,-0.02
5, -0.85,-0.30,1.36,-0.11,0.02,-0.02
5, -0.97,-0.24,1.39,-0.10,0.02,-0.03
